section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-22T00:00:00Z,4648421,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-23T00:00:00Z,4649803,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-24T00:00:00Z,4653356,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-25T00:00:00Z,4656657,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-26T00:00:00Z,4660569,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-27T00:00:00Z,4664212,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-28T00:00:00Z,4669364,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-29T00:00:00Z,4672777,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-30T00:00:00Z,4674024,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-01-31T00:00:00Z,4677186,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-01T00:00:00Z,4680353,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-02T00:00:00Z,4682079,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-03T00:00:00Z,4685263,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-04T00:00:00Z,4689776,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-05T00:00:00Z,4692491,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-06T00:00:00Z,4693596,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-07T00:00:00Z,4696133,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-08T00:00:00Z,4699163,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-09T00:00:00Z,4702046,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-10T00:00:00Z,4705045,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-11T00:00:00Z,4708590,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-12T00:00:00Z,4710766,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-13T00:00:00Z,4711621,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-14T00:00:00Z,4713564,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-15T00:00:00Z,4715752,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-16T00:00:00Z,4717957,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-17T00:00:00Z,4720223,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-18T00:00:00Z,4723494,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-19T00:00:00Z,4725185,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-20T00:00:00Z,4726009,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-21T00:00:00Z,4728006,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-22T00:00:00Z,4729648,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-23T00:00:00Z,4731178,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-24T00:00:00Z,4733027,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-25T00:00:00Z,4735723,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-26T00:00:00Z,4737181,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-27T00:00:00Z,4737918,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-02-28T00:00:00Z,4739599,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-01T00:00:00Z,4741134,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-02T00:00:00Z,4742664,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-03T00:00:00Z,4744185,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-04T00:00:00Z,4746281,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-05T00:00:00Z,4747298,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-06T00:00:00Z,4747746,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-07T00:00:00Z,4748932,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-08T00:00:00Z,4750275,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-09T00:00:00Z,4751389,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-10T00:00:00Z,4752701,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-11T00:00:00Z,4754467,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-12T00:00:00Z,4755433,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-13T00:00:00Z,4755986,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-14T00:00:00Z,4757076,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-15T00:00:00Z,4758192,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-16T00:00:00Z,4759271,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-17T00:00:00Z,4760150,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-18T00:00:00Z,4761399,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-19T00:00:00Z,4762055,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-20T00:00:00Z,4762330,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-21T00:00:00Z,4763177,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-22T00:00:00Z,4764107,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-23T00:00:00Z,4765093,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-24T00:00:00Z,4766176,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-25T00:00:00Z,4767324,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-26T00:00:00Z,4767854,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-27T00:00:00Z,4768176,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-28T00:00:00Z,4769113,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-29T00:00:00Z,4769998,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-30T00:00:00Z,4771019,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-03-31T00:00:00Z,4772141,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-01T00:00:00Z,4773470,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-02T00:00:00Z,4774111,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-03T00:00:00Z,4774517,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-04T00:00:00Z,4775405,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-05T00:00:00Z,4776297,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-06T00:00:00Z,4777200,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-07T00:00:00Z,4778316,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-08T00:00:00Z,4779521,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-09T00:00:00Z,4780187,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-10T00:00:00Z,4780570,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-11T00:00:00Z,4781460,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-12T00:00:00Z,4782373,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-13T00:00:00Z,4783241,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-14T00:00:00Z,4784204,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-15T00:00:00Z,4785308,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-16T00:00:00Z,4785899,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-17T00:00:00Z,4786147,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-18T00:00:00Z,4787062,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-19T00:00:00Z,4787988,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-20T00:00:00Z,4788803,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-21T00:00:00Z,4789603,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-22T00:00:00Z,4790716,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-23T00:00:00Z,4791271,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-24T00:00:00Z,4791641,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-25T00:00:00Z,4792408,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-26T00:00:00Z,4793154,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-27T00:00:00Z,4793998,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-28T00:00:00Z,4794810,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-29T00:00:00Z,4795771,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-04-30T00:00:00Z,4796240,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-01T00:00:00Z,4796495,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-02T00:00:00Z,4797217,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-03T00:00:00Z,4797968,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-04T00:00:00Z,4798697,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-05T00:00:00Z,4799504,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-06T00:00:00Z,4800431,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-07T00:00:00Z,4800886,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-08T00:00:00Z,4801045,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-09T00:00:00Z,4801764,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-10T00:00:00Z,4802562,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-11T00:00:00Z,4803277,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-12T00:00:00Z,4804106,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-13T00:00:00Z,4805011,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-14T00:00:00Z,4805444,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-15T00:00:00Z,4805721,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-16T00:00:00Z,4806496,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-17T00:00:00Z,4807256,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-18T00:00:00Z,4808003,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-19T00:00:00Z,4808773,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-20T00:00:00Z,4809713,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-21T00:00:00Z,4810144,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-22T00:00:00Z,4810369,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-23T00:00:00Z,4811215,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-24T00:00:00Z,4812039,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-25T00:00:00Z,4812878,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-26T00:00:00Z,4813747,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-27T00:00:00Z,4814674,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-28T00:00:00Z,4815008,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-29T00:00:00Z,4815218,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-30T00:00:00Z,4815303,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-05-31T00:00:00Z,4816265,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-01T00:00:00Z,4817061,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-02T00:00:00Z,4817808,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-03T00:00:00Z,4818627,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-04T00:00:00Z,4819035,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-05T00:00:00Z,4819274,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-06T00:00:00Z,4820026,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-07T00:00:00Z,4820869,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-08T00:00:00Z,4821596,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-09T00:00:00Z,4822245,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-10T00:00:00Z,4823029,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-11T00:00:00Z,4823338,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-12T00:00:00Z,4823549,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-13T00:00:00Z,4824274,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-14T00:00:00Z,4824987,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-15T00:00:00Z,4825633,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-16T00:00:00Z,4826345,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-17T00:00:00Z,4827094,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-18T00:00:00Z,4827423,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-19T00:00:00Z,4827581,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-20T00:00:00Z,4828186,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-21T00:00:00Z,4828927,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-22T00:00:00Z,4830243,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-23T00:00:00Z,4831558,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-24T00:00:00Z,4832868,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-25T00:00:00Z,4833769,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-26T00:00:00Z,4834085,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-27T00:00:00Z,4835359,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-28T00:00:00Z,4836677,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-29T00:00:00Z,4837960,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-06-30T00:00:00Z,4839420,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-01T00:00:00Z,4840804,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-02T00:00:00Z,4841226,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-03T00:00:00Z,4841479,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-04T00:00:00Z,4841511,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-05T00:00:00Z,4842640,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-06T00:00:00Z,4843855,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-07T00:00:00Z,4845043,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-08T00:00:00Z,4846277,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-09T00:00:00Z,4846810,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-10T00:00:00Z,4847026,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-11T00:00:00Z,4848052,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-12T00:00:00Z,4849270,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-13T00:00:00Z,4850695,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-14T00:00:00Z,4852362,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-15T00:00:00Z,4853923,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-16T00:00:00Z,4854706,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-17T00:00:00Z,4855074,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-18T00:00:00Z,4856473,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-19T00:00:00Z,4858020,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-20T00:00:00Z,4859537,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-21T00:00:00Z,4861323,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-22T00:00:00Z,4862940,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-23T00:00:00Z,4863635,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-24T00:00:00Z,4863937,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-25T00:00:00Z,4865090,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-26T00:00:00Z,4866395,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-27T00:00:00Z,4867801,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-28T00:00:00Z,4869464,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-29T00:00:00Z,4870940,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-30T00:00:00Z,4871502,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-07-31T00:00:00Z,4871787,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-01T00:00:00Z,4872993,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-02T00:00:00Z,4874350,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-03T00:00:00Z,4875575,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-04T00:00:00Z,4876956,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-05T00:00:00Z,4878331,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-06T00:00:00Z,4878887,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-07T00:00:00Z,4879092,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-08T00:00:00Z,4880280,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-09T00:00:00Z,4881523,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-10T00:00:00Z,4882826,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-11T00:00:00Z,4884285,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-12T00:00:00Z,4885563,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-13T00:00:00Z,4886009,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-14T00:00:00Z,4886192,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-15T00:00:00Z,4887267,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-16T00:00:00Z,4888375,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-17T00:00:00Z,4889483,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-18T00:00:00Z,4890575,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-19T00:00:00Z,4891820,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-20T00:00:00Z,4892144,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-21T00:00:00Z,4892269,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-22T00:00:00Z,4893183,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-23T00:00:00Z,4894066,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-24T00:00:00Z,4895083,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-25T00:00:00Z,4896072,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-26T00:00:00Z,4897101,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Pfizer",2022-08-27T00:00:00Z,4897401,2023-05-09
