section,category,metric,type,date,value
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-06,29589
Vaccine Administration,Administration,Daily,Janssen,2021-12-06,612
Vaccine Administration,Administration,Daily,Moderna,2021-12-06,12259
Vaccine Administration,Administration,Daily,Pfizer,2021-12-06,16716
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-06,2
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-06,1270215
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-06,17122
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-06,580731
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-06,671546
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-06,768
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-06,19733
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-06,273
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-06,10329
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-06,9129
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-06,2
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-06,7371031
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-06,277238
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-06,2783675
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-06,4304996
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-06,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-06,9856
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-06,339
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-06,1930
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-06,7587
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-06,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-07,8674608
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-07,294963
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-07,3378478
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-07,4995229
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-07,3965
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-07,33362
Vaccine Administration,Administration,Daily,Janssen,2021-12-07,603
Vaccine Administration,Administration,Daily,Moderna,2021-12-07,14072
Vaccine Administration,Administration,Daily,Pfizer,2021-12-07,18687
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-07,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-07,1292610
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-07,17413
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-07,592812
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-07,681569
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-07,768
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-07,22395
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-07,291
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-07,12081
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-07,10023
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-07,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-07,7381998
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-07,277550
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-07,2785666
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-07,4313660
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-07,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-07,10967
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-07,312
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-07,1991
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-07,8664
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-07,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-08,8709662
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-08,295652
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-08,3392299
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-08,5015773
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-08,3965
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-08,35054
Vaccine Administration,Administration,Daily,Janssen,2021-12-08,689
Vaccine Administration,Administration,Daily,Moderna,2021-12-08,13821
Vaccine Administration,Administration,Daily,Pfizer,2021-12-08,20544
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-08,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-08,1316285
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-08,17766
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-08,604519
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-08,693184
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-08,768
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-08,23675
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-08,353
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-08,11707
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-08,11615
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-08,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-08,7393377
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-08,277886
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-08,2787780
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-08,4322589
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-08,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-08,11379
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-08,336
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-08,2114
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-08,8929
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-08,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-09,8743813
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-09,296381
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-09,3405515
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-09,5035976
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-09,3968
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-09,34151
Vaccine Administration,Administration,Daily,Janssen,2021-12-09,729
Vaccine Administration,Administration,Daily,Moderna,2021-12-09,13216
Vaccine Administration,Administration,Daily,Pfizer,2021-12-09,20203
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-09,3
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-09,1338881
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-09,18142
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-09,615698
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-09,704222
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-09,771
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-09,22596
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-09,376
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-09,11179
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-09,11038
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-09,3
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-09,7404932
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-09,278239
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-09,2789817
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-09,4331754
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-09,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-09,11555
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-09,353
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-09,2037
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-09,9165
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-09,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-10,8780692
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-10,297039
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-10,3419381
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-10,5058330
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-10,3969
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-10,36879
Vaccine Administration,Administration,Daily,Janssen,2021-12-10,658
Vaccine Administration,Administration,Daily,Moderna,2021-12-10,13866
Vaccine Administration,Administration,Daily,Pfizer,2021-12-10,22354
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-10,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-10,1363031
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-10,18511
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-10,627558
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-10,716142
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-10,772
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-10,24150
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-10,369
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-10,11860
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-10,11920
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-10,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-10,7417661
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-10,278528
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-10,2791823
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-10,4342188
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-10,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-10,12729
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-10,289
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-10,2006
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-10,10434
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-10,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-11,8808418
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-11,297392
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-11,3426368
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-11,5078716
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-11,3969
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-11,27726
Vaccine Administration,Administration,Daily,Janssen,2021-12-11,353
Vaccine Administration,Administration,Daily,Moderna,2021-12-11,6987
Vaccine Administration,Administration,Daily,Pfizer,2021-12-11,20386
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-11,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-11,1378939
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-11,18716
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-11,633379
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-11,726024
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-11,772
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-11,15908
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-11,205
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-11,5821
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-11,9882
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-11,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-11,7429479
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-11,278676
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-11,2792989
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-11,4352692
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-11,3197
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-11,11818
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-11,148
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-11,1166
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-11,10504
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-11,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-12,8817250
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-12,297520
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-12,3429305
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-12,5084482
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-12,3969
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,2021-12-12,8981740
Vaccine Administration,Administration,Cumulative Weekly,Janssen,2021-12-12,300148
Vaccine Administration,Administration,Cumulative Weekly,Moderna,2021-12-12,3491712
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,2021-12-12,5183431
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-12,3975
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-12,8832
Vaccine Administration,Administration,Daily,Janssen,2021-12-12,128
Vaccine Administration,Administration,Daily,Moderna,2021-12-12,2937
Vaccine Administration,Administration,Daily,Pfizer,2021-12-12,5766
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-12,0
Vaccine Administration,Administration,Weekly,All COVID Vaccines,2021-12-12,172823
Vaccine Administration,Administration,Weekly,Janssen,2021-12-12,2756
Vaccine Administration,Administration,Weekly,Moderna,2021-12-12,65344
Vaccine Administration,Administration,Weekly,Pfizer,2021-12-12,104715
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,2021-12-12,6
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-12,1383977
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-12,18774
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-12,635780
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-12,728602
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-12,772
Vaccine Administration,Administration_Additional,Cumulative Weekly,All COVID Vaccines,2021-12-12,1499154
Vaccine Administration,Administration_Additional,Cumulative Weekly,Janssen,2021-12-12,20101
Vaccine Administration,Administration_Additional,Cumulative Weekly,Moderna,2021-12-12,688529
Vaccine Administration,Administration_Additional,Cumulative Weekly,Pfizer,2021-12-12,789602
Vaccine Administration,Administration_Additional,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-12,777
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-12,5038
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-12,58
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-12,2401
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-12,2578
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-12,0
Vaccine Administration,Administration_Additional,Weekly,All COVID Vaccines,2021-12-12,120120
Vaccine Administration,Administration_Additional,Weekly,Janssen,2021-12-12,1385
Vaccine Administration,Administration_Additional,Weekly,Moderna,2021-12-12,55150
Vaccine Administration,Administration_Additional,Weekly,Pfizer,2021-12-12,63578
Vaccine Administration,Administration_Additional,Weekly,Unspecified COVID Vaccine,2021-12-12,5
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-12,7433273
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-12,278746
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-12,2793525
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-12,4355880
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-12,3197
Vaccine Administration,Administration_Series,Cumulative Weekly,All COVID Vaccines,2021-12-12,7482586
Vaccine Administration,Administration_Series,Cumulative Weekly,Janssen,2021-12-12,280047
Vaccine Administration,Administration_Series,Cumulative Weekly,Moderna,2021-12-12,2803183
Vaccine Administration,Administration_Series,Cumulative Weekly,Pfizer,2021-12-12,4393829
Vaccine Administration,Administration_Series,Cumulative Weekly,Unspecified COVID Vaccine,2021-12-12,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-12,3794
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-12,70
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-12,536
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-12,3188
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-12,0
Vaccine Administration,Administration_Series,Weekly,All COVID Vaccines,2021-12-12,52703
Vaccine Administration,Administration_Series,Weekly,Janssen,2021-12-12,1371
Vaccine Administration,Administration_Series,Weekly,Moderna,2021-12-12,10194
Vaccine Administration,Administration_Series,Weekly,Pfizer,2021-12-12,41137
Vaccine Administration,Administration_Series,Weekly,Unspecified COVID Vaccine,2021-12-12,1
Vaccine Administration,Distribution,Cumulative Weekly,All COVID Vaccines,2021-12-12,6203935
Vaccine Administration,Distribution,Cumulative Weekly,Janssen,2021-12-12,294500
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,2021-12-12,2357440
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,2021-12-12,3551995
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,2021-12-12,117990
Vaccine Administration,Distribution,Weekly,Janssen,2021-12-12,900
Vaccine Administration,Distribution,Weekly,Moderna,2021-12-12,27100
Vaccine Administration,Distribution,Weekly,Pfizer,2021-12-12,89990
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-13,8843041
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-13,298029
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-13,3439534
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-13,5099534
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-13,3971
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-13,25791
Vaccine Administration,Administration,Daily,Janssen,2021-12-13,509
Vaccine Administration,Administration,Daily,Moderna,2021-12-13,10229
Vaccine Administration,Administration,Daily,Pfizer,2021-12-13,15052
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-13,2
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-13,1401427
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-13,19012
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-13,644370
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-13,737224
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-13,773
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-13,17450
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-13,238
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-13,8590
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-13,8622
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-13,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-13,7441614
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-13,279017
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-13,2795164
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-13,4362310
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-13,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-13,8341
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-13,271
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-13,1639
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-13,6430
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-13,1
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-14,8871163
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-14,298546
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-14,3451451
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-14,5115221
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-14,3972
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-14,28122
Vaccine Administration,Administration,Daily,Janssen,2021-12-14,517
Vaccine Administration,Administration,Daily,Moderna,2021-12-14,11917
Vaccine Administration,Administration,Daily,Pfizer,2021-12-14,15687
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-14,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-14,1421317
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-14,19258
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-14,654557
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-14,746680
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-14,774
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-14,19890
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-14,246
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-14,10187
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-14,9456
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-14,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-14,7449846
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-14,279288
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-14,2796894
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-14,4368541
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-14,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-14,8232
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-14,271
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-14,1730
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-14,6231
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-14,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-15,8897060
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-15,298993
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-15,3461600
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-15,5130521
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-15,3973
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-15,25897
Vaccine Administration,Administration,Daily,Janssen,2021-12-15,447
Vaccine Administration,Administration,Daily,Moderna,2021-12-15,10149
Vaccine Administration,Administration,Daily,Pfizer,2021-12-15,15300
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-15,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-15,1439851
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-15,19505
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-15,663091
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-15,756432
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-15,775
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-15,18534
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-15,247
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-12-15,8534
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-12-15,9752
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-12-15,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-12-15,7457209
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-12-15,279488
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-12-15,2798509
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-12-15,4374089
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-12-15,3198
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-12-15,7363
Vaccine Administration,Administration_Series,Daily,Janssen,2021-12-15,200
Vaccine Administration,Administration_Series,Daily,Moderna,2021-12-15,1615
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-12-15,5548
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-12-15,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-12-16,8925994
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-12-16,299551
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-12-16,3472959
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-12-16,5147536
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-12-16,3974
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-12-16,28934
Vaccine Administration,Administration,Daily,Janssen,2021-12-16,558
Vaccine Administration,Administration,Daily,Moderna,2021-12-16,11359
Vaccine Administration,Administration,Daily,Pfizer,2021-12-16,17015
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-12-16,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-12-16,1460964
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-12-16,19802
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-12-16,672673
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-12-16,767664
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-12-16,776
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-12-16,21113
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-12-16,297
