section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-01T00:00:00Z,344260,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-02T00:00:00Z,356630,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-03T00:00:00Z,371700,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-04T00:00:00Z,391951,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-05T00:00:00Z,412951,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-06T00:00:00Z,429966,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-07T00:00:00Z,432116,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-08T00:00:00Z,444280,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-09T00:00:00Z,458325,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-10T00:00:00Z,479083,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-11T00:00:00Z,504015,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-12T00:00:00Z,528303,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-13T00:00:00Z,546987,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-14T00:00:00Z,553982,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-15T00:00:00Z,566651,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-16T00:00:00Z,581046,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-17T00:00:00Z,598837,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-18T00:00:00Z,619876,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-19T00:00:00Z,638926,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-20T00:00:00Z,649623,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-21T00:00:00Z,652568,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-22T00:00:00Z,660814,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-23T00:00:00Z,670002,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-24T00:00:00Z,684928,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-25T00:00:00Z,702007,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-26T00:00:00Z,723653,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-27T00:00:00Z,738579,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-28T00:00:00Z,744673,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-01T00:00:00Z,761426,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-02T00:00:00Z,777708,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-03T00:00:00Z,796164,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-04T00:00:00Z,818405,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-05T00:00:00Z,842586,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-06T00:00:00Z,861931,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-07T00:00:00Z,869654,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-08T00:00:00Z,885914,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-09T00:00:00Z,905805,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-10T00:00:00Z,929262,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-11T00:00:00Z,959438,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-12T00:00:00Z,988956,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-13T00:00:00Z,997532,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-14T00:00:00Z,999443,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-15T00:00:00Z,1006774,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-16T00:00:00Z,1027932,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-17T00:00:00Z,1052870,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-18T00:00:00Z,1080948,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-19T00:00:00Z,1109246,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-20T00:00:00Z,1134780,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-21T00:00:00Z,1147193,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-22T00:00:00Z,1164798,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-23T00:00:00Z,1186435,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-24T00:00:00Z,1213053,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-25T00:00:00Z,1242109,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-26T00:00:00Z,1269963,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-27T00:00:00Z,1293529,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-28T00:00:00Z,1303791,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-29T00:00:00Z,1323995,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-30T00:00:00Z,1347252,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-31T00:00:00Z,1376607,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-01T00:00:00Z,1408273,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-02T00:00:00Z,1440938,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-03T00:00:00Z,1464810,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-04T00:00:00Z,1472639,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-05T00:00:00Z,1495442,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-06T00:00:00Z,1523363,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-07T00:00:00Z,1550058,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-08T00:00:00Z,1583324,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-09T00:00:00Z,1614217,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-10T00:00:00Z,1633047,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-11T00:00:00Z,1641356,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-12T00:00:00Z,1657820,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-13T00:00:00Z,1684482,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-14T00:00:00Z,1710284,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-15T00:00:00Z,1741287,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-16T00:00:00Z,1771092,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-17T00:00:00Z,1797423,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-18T00:00:00Z,1810281,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-19T00:00:00Z,1830616,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-20T00:00:00Z,1856398,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-21T00:00:00Z,1885263,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-22T00:00:00Z,1915566,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-23T00:00:00Z,1942485,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-24T00:00:00Z,1964101,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-25T00:00:00Z,1974045,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-26T00:00:00Z,1990530,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-27T00:00:00Z,2009392,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-28T00:00:00Z,2032742,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-29T00:00:00Z,2056160,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-30T00:00:00Z,2078172,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-01T00:00:00Z,2096489,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-02T00:00:00Z,2101629,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-03T00:00:00Z,2114682,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-04T00:00:00Z,2131680,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-05T00:00:00Z,2150722,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-06T00:00:00Z,2171591,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-07T00:00:00Z,2191424,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-08T00:00:00Z,2208473,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-09T00:00:00Z,2212649,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-10T00:00:00Z,2228261,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-11T00:00:00Z,2245621,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-12T00:00:00Z,2262372,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-13T00:00:00Z,2278586,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-14T00:00:00Z,2293495,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-15T00:00:00Z,2306868,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-16T00:00:00Z,2314252,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-17T00:00:00Z,2324807,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-18T00:00:00Z,2336454,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-19T00:00:00Z,2349027,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-20T00:00:00Z,2362179,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-21T00:00:00Z,2375171,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-22T00:00:00Z,2384983,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-23T00:00:00Z,2389775,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-24T00:00:00Z,2397329,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-25T00:00:00Z,2405872,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-26T00:00:00Z,2414166,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-27T00:00:00Z,2422569,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-28T00:00:00Z,2430756,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-29T00:00:00Z,2435323,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-30T00:00:00Z,2437388,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-31T00:00:00Z,2439016,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-01T00:00:00Z,2446454,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-02T00:00:00Z,2452529,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-03T00:00:00Z,2458671,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-04T00:00:00Z,2465339,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-05T00:00:00Z,2469414,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-06T00:00:00Z,2471242,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-07T00:00:00Z,2475370,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-08T00:00:00Z,2479968,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-09T00:00:00Z,2484607,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-10T00:00:00Z,2489475,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-11T00:00:00Z,2494765,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-12T00:00:00Z,2498854,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-13T00:00:00Z,2500853,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-14T00:00:00Z,2505140,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-15T00:00:00Z,2509343,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-16T00:00:00Z,2513175,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-17T00:00:00Z,2516889,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-18T00:00:00Z,2521278,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-19T00:00:00Z,2524392,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-20T00:00:00Z,2525894,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-21T00:00:00Z,2528840,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-22T00:00:00Z,2532031,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-23T00:00:00Z,2535222,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-24T00:00:00Z,2538449,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-25T00:00:00Z,2541652,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-26T00:00:00Z,2543586,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-27T00:00:00Z,2544792,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-28T00:00:00Z,2546630,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-29T00:00:00Z,2549365,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-30T00:00:00Z,2552180,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-01T00:00:00Z,2554681,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-02T00:00:00Z,2557230,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-03T00:00:00Z,2558560,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-04T00:00:00Z,2558841,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-05T00:00:00Z,2560330,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-06T00:00:00Z,2562539,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-07T00:00:00Z,2564692,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-08T00:00:00Z,2567017,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-09T00:00:00Z,2569733,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-10T00:00:00Z,2571093,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-11T00:00:00Z,2571960,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-12T00:00:00Z,2573826,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-13T00:00:00Z,2575679,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-14T00:00:00Z,2577373,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-15T00:00:00Z,2579136,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-16T00:00:00Z,2581401,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-17T00:00:00Z,2582748,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-18T00:00:00Z,2583470,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-19T00:00:00Z,2585295,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-20T00:00:00Z,2587075,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-21T00:00:00Z,2588995,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-22T00:00:00Z,2591158,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-23T00:00:00Z,2593436,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-24T00:00:00Z,2594908,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-25T00:00:00Z,2595965,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-26T00:00:00Z,2597899,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-27T00:00:00Z,2600015,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-28T00:00:00Z,2602019,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-29T00:00:00Z,2604130,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-30T00:00:00Z,2606722,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-31T00:00:00Z,2608211,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-01T00:00:00Z,2609159,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-02T00:00:00Z,2611277,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-03T00:00:00Z,2613319,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-04T00:00:00Z,2615579,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-05T00:00:00Z,2617627,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-06T00:00:00Z,2620263,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-07T00:00:00Z,2621823,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-08T00:00:00Z,2622853,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-09T00:00:00Z,2624901,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-10T00:00:00Z,2626833,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-11T00:00:00Z,2628858,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-12T00:00:00Z,2631065,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-13T00:00:00Z,2633808,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-14T00:00:00Z,2635602,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-15T00:00:00Z,2636722,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-16T00:00:00Z,2639058,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-17T00:00:00Z,2641151,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-18T00:00:00Z,2643520,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-19T00:00:00Z,2645829,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-20T00:00:00Z,2648496,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-21T00:00:00Z,2650057,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-22T00:00:00Z,2651128,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-23T00:00:00Z,2653183,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-24T00:00:00Z,2655091,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-25T00:00:00Z,2657069,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-26T00:00:00Z,2659038,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-27T00:00:00Z,2661466,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-28T00:00:00Z,2663020,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-29T00:00:00Z,2664039,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-30T00:00:00Z,2666230,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-31T00:00:00Z,2668338,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-01T00:00:00Z,2670695,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-02T00:00:00Z,2672768,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-03T00:00:00Z,2675405,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-04T00:00:00Z,2676769,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-05T00:00:00Z,2677753,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-06T00:00:00Z,2678251,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-07T00:00:00Z,2680698,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-08T00:00:00Z,2682712,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-09T00:00:00Z,2684795,2022-12-30
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-10T00:00:00Z,2687601,2022-12-30
