section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-26T00:00:00Z,725757,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-27T00:00:00Z,740708,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-02-28T00:00:00Z,746811,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-01T00:00:00Z,763761,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-02T00:00:00Z,780092,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-03T00:00:00Z,798588,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-04T00:00:00Z,820860,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-05T00:00:00Z,845104,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-06T00:00:00Z,864477,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-07T00:00:00Z,872215,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-08T00:00:00Z,888497,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-09T00:00:00Z,908427,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-10T00:00:00Z,931926,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-11T00:00:00Z,962170,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-12T00:00:00Z,991733,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-13T00:00:00Z,1000339,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-14T00:00:00Z,1002258,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-15T00:00:00Z,1009636,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-16T00:00:00Z,1030827,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-17T00:00:00Z,1055818,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-18T00:00:00Z,1083944,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-19T00:00:00Z,1112284,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-20T00:00:00Z,1137840,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-21T00:00:00Z,1150270,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-22T00:00:00Z,1167898,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-23T00:00:00Z,1189587,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-24T00:00:00Z,1216248,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-25T00:00:00Z,1245359,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-26T00:00:00Z,1273242,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-27T00:00:00Z,1296837,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-28T00:00:00Z,1307111,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-29T00:00:00Z,1327350,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-30T00:00:00Z,1350661,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-03-31T00:00:00Z,1380075,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-01T00:00:00Z,1411876,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-02T00:00:00Z,1444597,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-03T00:00:00Z,1468501,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-04T00:00:00Z,1476335,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-05T00:00:00Z,1499166,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-06T00:00:00Z,1527150,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-07T00:00:00Z,1553907,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-08T00:00:00Z,1587237,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-09T00:00:00Z,1618173,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-10T00:00:00Z,1637026,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-11T00:00:00Z,1645345,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-12T00:00:00Z,1661847,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-13T00:00:00Z,1688569,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-14T00:00:00Z,1714403,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-15T00:00:00Z,1745455,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-16T00:00:00Z,1775300,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-17T00:00:00Z,1801660,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-18T00:00:00Z,1814535,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-19T00:00:00Z,1834894,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-20T00:00:00Z,1860725,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-21T00:00:00Z,1889631,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-22T00:00:00Z,1919976,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-23T00:00:00Z,1946920,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-24T00:00:00Z,1968556,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-25T00:00:00Z,1978514,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-26T00:00:00Z,1995033,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-27T00:00:00Z,2013931,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-28T00:00:00Z,2037317,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-29T00:00:00Z,2060781,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-04-30T00:00:00Z,2082830,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-01T00:00:00Z,2101195,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-02T00:00:00Z,2106344,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-03T00:00:00Z,2119421,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-04T00:00:00Z,2136454,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-05T00:00:00Z,2155521,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-06T00:00:00Z,2176434,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-07T00:00:00Z,2196294,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-08T00:00:00Z,2213354,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-09T00:00:00Z,2217536,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-10T00:00:00Z,2233170,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-11T00:00:00Z,2250560,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-12T00:00:00Z,2267333,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-13T00:00:00Z,2283573,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-14T00:00:00Z,2298513,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-15T00:00:00Z,2311901,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-16T00:00:00Z,2319296,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-17T00:00:00Z,2329871,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-18T00:00:00Z,2341536,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-19T00:00:00Z,2354135,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-20T00:00:00Z,2367307,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-21T00:00:00Z,2380314,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-22T00:00:00Z,2390136,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-23T00:00:00Z,2394934,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-24T00:00:00Z,2402500,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-25T00:00:00Z,2411055,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-26T00:00:00Z,2419365,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-27T00:00:00Z,2427780,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-28T00:00:00Z,2435984,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-29T00:00:00Z,2440555,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-30T00:00:00Z,2442622,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-05-31T00:00:00Z,2444253,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-01T00:00:00Z,2451734,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-02T00:00:00Z,2457819,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-03T00:00:00Z,2463979,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-04T00:00:00Z,2470656,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-05T00:00:00Z,2474732,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-06T00:00:00Z,2476562,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-07T00:00:00Z,2480705,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-08T00:00:00Z,2485308,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-09T00:00:00Z,2489952,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-10T00:00:00Z,2494832,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-11T00:00:00Z,2500131,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-12T00:00:00Z,2504226,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-13T00:00:00Z,2506227,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-14T00:00:00Z,2510521,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-15T00:00:00Z,2514729,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-16T00:00:00Z,2518572,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-17T00:00:00Z,2522290,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-18T00:00:00Z,2526685,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-19T00:00:00Z,2529802,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-20T00:00:00Z,2531307,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-21T00:00:00Z,2534260,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-22T00:00:00Z,2537459,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-23T00:00:00Z,2540659,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-24T00:00:00Z,2543894,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-25T00:00:00Z,2547104,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-26T00:00:00Z,2549039,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-27T00:00:00Z,2550248,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-28T00:00:00Z,2552096,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-29T00:00:00Z,2554838,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-06-30T00:00:00Z,2557661,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-01T00:00:00Z,2560178,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-02T00:00:00Z,2562732,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-03T00:00:00Z,2564065,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-04T00:00:00Z,2564346,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-05T00:00:00Z,2565839,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-06T00:00:00Z,2568050,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-07T00:00:00Z,2570207,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-08T00:00:00Z,2572537,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-09T00:00:00Z,2575256,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-10T00:00:00Z,2576618,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-11T00:00:00Z,2577486,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-12T00:00:00Z,2579357,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-13T00:00:00Z,2581214,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-14T00:00:00Z,2582914,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-15T00:00:00Z,2584686,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-16T00:00:00Z,2586956,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-17T00:00:00Z,2588307,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-18T00:00:00Z,2589030,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-19T00:00:00Z,2590859,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-20T00:00:00Z,2592642,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-21T00:00:00Z,2594567,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-22T00:00:00Z,2596732,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-23T00:00:00Z,2599017,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-24T00:00:00Z,2600491,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-25T00:00:00Z,2601550,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-26T00:00:00Z,2603489,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-27T00:00:00Z,2605614,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-28T00:00:00Z,2607623,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-29T00:00:00Z,2609738,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-30T00:00:00Z,2612339,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-07-31T00:00:00Z,2613834,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-01T00:00:00Z,2614801,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-02T00:00:00Z,2616925,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-03T00:00:00Z,2618971,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-04T00:00:00Z,2621235,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-05T00:00:00Z,2623283,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-06T00:00:00Z,2625928,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-07T00:00:00Z,2627497,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-08T00:00:00Z,2628534,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-09T00:00:00Z,2630587,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-10T00:00:00Z,2632526,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-11T00:00:00Z,2634559,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-12T00:00:00Z,2636771,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-13T00:00:00Z,2639523,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-14T00:00:00Z,2641320,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-15T00:00:00Z,2642441,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-16T00:00:00Z,2644782,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-17T00:00:00Z,2646882,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-18T00:00:00Z,2649256,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-19T00:00:00Z,2651571,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-20T00:00:00Z,2654249,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-21T00:00:00Z,2655810,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-22T00:00:00Z,2656883,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-23T00:00:00Z,2658941,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-24T00:00:00Z,2660856,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-25T00:00:00Z,2662835,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-26T00:00:00Z,2664810,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-27T00:00:00Z,2667240,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-28T00:00:00Z,2668796,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-29T00:00:00Z,2669816,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-30T00:00:00Z,2672012,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-08-31T00:00:00Z,2674125,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-01T00:00:00Z,2676496,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-02T00:00:00Z,2678579,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-03T00:00:00Z,2681219,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-04T00:00:00Z,2682590,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-05T00:00:00Z,2683579,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-06T00:00:00Z,2684079,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-07T00:00:00Z,2686533,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-08T00:00:00Z,2688551,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-09T00:00:00Z,2690641,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-10T00:00:00Z,2693458,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-11T00:00:00Z,2695067,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-12T00:00:00Z,2696202,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-13T00:00:00Z,2698432,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-14T00:00:00Z,2700394,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-15T00:00:00Z,2702397,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-16T00:00:00Z,2704230,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-17T00:00:00Z,2706688,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-18T00:00:00Z,2708071,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-19T00:00:00Z,2708926,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-20T00:00:00Z,2710720,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-21T00:00:00Z,2712511,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-22T00:00:00Z,2714250,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-23T00:00:00Z,2715907,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-24T00:00:00Z,2717979,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-25T00:00:00Z,2719051,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-26T00:00:00Z,2719690,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-27T00:00:00Z,2721268,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-28T00:00:00Z,2722864,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-29T00:00:00Z,2724654,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-09-30T00:00:00Z,2726481,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-01T00:00:00Z,2728587,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-02T00:00:00Z,2729530,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-03T00:00:00Z,2730134,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-04T00:00:00Z,2731181,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Primary Series Doses, Moderna",2021-10-05T00:00:00Z,2732548,2023-05-08
